,Unnamed: 0,iso_code,location,date,total_cases,total_deaths,stringency_index,population,gdp_per_capita,human_development_index,Country_RD,Area (sq. mi.),DATE_RD,DATE_CD,Country_CD,European Union,Area (km²),Population Density,DATE,Week_Num,Month,day,dayz,Dates,Wednesdays,CasesxArea,CasesxPop,DeathsxCases,AreaKM2,PopKM2,Stringency_Indexed,Country,Econ_Block,Weekly_Cases,Weekly_Deaths,Stringency_Index_5
2753,2950,HND,Honduras,2020-09-23,72306.0,2206.0,84.26,9904608,4541.795,0.617,Honduras,112090.0,2020-09-23,,,,,,2020-09-23,38,Sep,Wednesday,267,20200923,True,,0.0073002384344741,0.0,,,4.0,,All_Others,3686.0,119.0,True
2754,2951,HND,Honduras,2020-09-30,76098.0,2323.0,84.26,9904608,4541.795,0.617,Honduras,112090.0,2020-09-30,,,,,,2020-09-30,39,Sep,Wednesday,274,20200930,True,,0.0076830905372529,0.0,,,4.0,,All_Others,3792.0,117.0,True
2764,2964,HUN,Hungary,2020-04-01,525.0,20.0,76.85,9660350,26777.561,0.838,Hungary,93030.0,2020-04-01,2020-04-01,Hungary,Member,93030.0,106.0,2020-04-01,13,Apr,Wednesday,92,20200401,True,0.0056433408577878,5.434585703416543e-05,0.0,93030.0,103.84123401053424,4.0,Hungary,EU,299.0,10.0,True
2765,2965,HUN,Hungary,2020-04-08,895.0,58.0,76.85,9660350,26777.561,0.838,Hungary,93030.0,2020-04-08,2020-04-08,Hungary,Member,93030.0,106.0,2020-04-08,14,Apr,Wednesday,99,20200408,True,0.009620552509943,9.2646746753482e-05,0.1,93030.0,103.84123401053424,4.0,Hungary,EU,370.0,38.0,True
2766,2966,HUN,Hungary,2020-04-15,1579.0,134.0,76.85,9660350,26777.561,0.838,Hungary,93030.0,2020-04-15,2020-04-15,Hungary,Member,93030.0,106.0,2020-04-15,15,Apr,Wednesday,106,20200415,True,0.0169730194560894,0.0001634516347751,0.1,93030.0,103.84123401053424,4.0,Hungary,EU,684.0,76.0,True
2767,2967,HUN,Hungary,2020-04-22,2168.0,225.0,76.85,9660350,26777.561,0.838,Hungary,93030.0,2020-04-22,2020-04-22,Hungary,Member,93030.0,106.0,2020-04-22,16,Apr,Wednesday,113,20200422,True,0.0233043104374932,0.0002244225105715,0.1,93030.0,103.84123401053424,4.0,Hungary,EU,589.0,91.0,True
2768,2968,HUN,Hungary,2020-04-29,2727.0,300.0,76.85,9660350,26777.561,0.838,Hungary,93030.0,2020-04-29,2020-04-29,Hungary,Member,93030.0,106.0,2020-04-29,17,Apr,Wednesday,120,20200429,True,0.0293131247984521,0.0002822879088231,0.1,93030.0,103.84123401053424,4.0,Hungary,EU,559.0,75.0,True
2841,3047,IND,India,2020-03-25,562.0,9.0,100.0,1380004385,6426.674,0.64,India,3287590.0,2020-03-25,,,,,,2020-03-25,12,Mar,Wednesday,85,20200325,True,,4.072450827755884e-07,0.0,,,5.0,India,BRICS,425.0,6.0,True
2842,3048,IND,India,2020-04-01,1397.0,35.0,100.0,1380004385,6426.674,0.64,India,3287590.0,2020-04-01,,,,,,2020-04-01,13,Apr,Wednesday,92,20200401,True,,1.0123156239101372e-06,0.0,,,5.0,India,BRICS,835.0,26.0,True
2843,3049,IND,India,2020-04-08,5194.0,149.0,100.0,1380004385,6426.674,0.64,India,3287590.0,2020-04-08,,,,,,2020-04-08,14,Apr,Wednesday,99,20200408,True,,3.763756156470474e-06,0.0,,,5.0,India,BRICS,3797.0,114.0,True
2844,3050,IND,India,2020-04-15,11438.0,377.0,100.0,1380004385,6426.674,0.64,India,3287590.0,2020-04-15,,,,,,2020-04-15,15,Apr,Wednesday,106,20200415,True,,8.28837946047541e-06,0.0,,,5.0,India,BRICS,6244.0,228.0,True
2845,3051,IND,India,2020-04-22,19984.0,640.0,96.3,1380004385,6426.674,0.64,India,3287590.0,2020-04-22,,,,,,2020-04-22,16,Apr,Wednesday,113,20200422,True,,1.448111340602733e-05,0.0,,,5.0,India,BRICS,8546.0,263.0,True
2846,3052,IND,India,2020-04-29,31332.0,1007.0,96.3,1380004385,6426.674,0.64,India,3287590.0,2020-04-29,,,,,,2020-04-29,17,Apr,Wednesday,120,20200429,True,,2.270427568242836e-05,0.0,,,5.0,India,BRICS,11348.0,367.0,True
2847,3053,IND,India,2020-05-06,49391.0,1694.0,81.94,1380004385,6426.674,0.64,India,3287590.0,2020-05-06,,,,,,2020-05-06,18,May,Wednesday,127,20200506,True,,3.57904659846425e-05,0.0,,,4.0,India,BRICS,18059.0,687.0,True
2848,3054,IND,India,2020-05-13,74281.0,2415.0,81.94,1380004385,6426.674,0.64,India,3287590.0,2020-05-13,,,,,,2020-05-13,19,May,Wednesday,134,20200513,True,,5.382664055810229e-05,0.0,,,4.0,India,BRICS,24890.0,721.0,True
2849,3055,IND,India,2020-05-20,106750.0,3303.0,79.17,1380004385,6426.674,0.64,India,3287590.0,2020-05-20,,,,,,2020-05-20,20,May,Wednesday,141,20200520,True,,7.735482666600367e-05,0.0,,,4.0,India,BRICS,32469.0,888.0,True
2850,3056,IND,India,2020-05-27,151767.0,4337.0,79.17,1380004385,6426.674,0.64,India,3287590.0,2020-05-27,,,,,,2020-05-27,21,May,Wednesday,148,20200527,True,,0.0001099757375046,0.0,,,4.0,India,BRICS,45017.0,1034.0,True
2851,3057,IND,India,2020-06-03,207615.0,5815.0,75.46,1380004385,6426.674,0.64,India,3287590.0,2020-06-03,,,,,,2020-06-03,22,Jun,Wednesday,155,20200603,True,,0.0001504451741289,0.0,,,4.0,India,BRICS,55848.0,1478.0,True
2852,3058,IND,India,2020-06-10,276583.0,7745.0,76.85,1380004385,6426.674,0.64,India,3287590.0,2020-06-10,,,,,,2020-06-10,23,Jun,Wednesday,162,20200610,True,,0.0002004218269204,0.0,,,4.0,India,BRICS,68968.0,1930.0,True
2853,3059,IND,India,2020-06-17,354065.0,11903.0,76.85,1380004385,6426.674,0.64,India,3287590.0,2020-06-17,,,,,,2020-06-17,24,Jun,Wednesday,169,20200617,True,,0.0002565680253255,0.0,,,4.0,India,BRICS,77482.0,4158.0,True
2854,3060,IND,India,2020-06-24,456183.0,14476.0,76.39,1380004385,6426.674,0.64,India,3287590.0,2020-06-24,,,,,,2020-06-24,25,Jun,Wednesday,176,20200624,True,,0.0003305663409178,0.0,,,4.0,India,BRICS,102118.0,2573.0,True
2855,3061,IND,India,2020-07-01,585493.0,17400.0,74.07,1380004385,6426.674,0.64,India,3287590.0,2020-07-01,,,,,,2020-07-01,26,Jul,Wednesday,183,20200701,True,,0.0004242689417251,0.0,,,4.0,India,BRICS,129310.0,2924.0,True
2856,3062,IND,India,2020-07-08,742417.0,20642.0,74.07,1380004385,6426.674,0.64,India,3287590.0,2020-07-08,,,,,,2020-07-08,27,Jul,Wednesday,190,20200708,True,,0.0005379816238772,0.0,,,4.0,India,BRICS,156924.0,3242.0,True
2857,3063,IND,India,2020-07-15,936181.0,24309.0,77.78,1380004385,6426.674,0.64,India,3287590.0,2020-07-15,,,,,,2020-07-15,28,Jul,Wednesday,197,20200715,True,,0.0006783898733771,0.0,,,4.0,India,BRICS,193764.0,3667.0,True
2858,3064,IND,India,2020-07-22,1192915.0,28732.0,77.78,1380004385,6426.674,0.64,India,3287590.0,2020-07-22,,,,,,2020-07-22,29,Jul,Wednesday,204,20200722,True,,0.0008644284126676,0.0,,,4.0,India,BRICS,256734.0,4423.0,True
2859,3065,IND,India,2020-07-29,1531669.0,34193.0,77.78,1380004385,6426.674,0.64,India,3287590.0,2020-07-29,,,,,,2020-07-29,30,Jul,Wednesday,211,20200729,True,,0.0011099015457113,0.0,,,4.0,India,BRICS,338754.0,5461.0,True
2860,3066,IND,India,2020-08-05,1908254.0,39795.0,79.63,1380004385,6426.674,0.64,India,3287590.0,2020-08-05,,,,,,2020-08-05,31,Aug,Wednesday,218,20200805,True,,0.001382788359763,0.0,,,4.0,India,BRICS,376585.0,5602.0,True
2861,3067,IND,India,2020-08-12,2329638.0,46091.0,79.63,1380004385,6426.674,0.64,India,3287590.0,2020-08-12,,,,,,2020-08-12,32,Aug,Wednesday,225,20200812,True,,0.0016881381141408,0.0,,,4.0,India,BRICS,421384.0,6296.0,True
2862,3068,IND,India,2020-08-19,2767273.0,52889.0,79.63,1380004385,6426.674,0.64,India,3287590.0,2020-08-19,,,,,,2020-08-19,33,Aug,Wednesday,232,20200819,True,,0.0020052639180563,0.0,,,4.0,India,BRICS,437635.0,6798.0,True
2863,3069,IND,India,2020-08-26,3234474.0,59449.0,79.63,1380004385,6426.674,0.64,India,3287590.0,2020-08-26,,,,,,2020-08-26,34,Aug,Wednesday,239,20200826,True,,0.0023438142915756,0.0,,,4.0,India,BRICS,467201.0,6560.0,True
2864,3070,IND,India,2020-09-02,3769523.0,66333.0,81.02,1380004385,6426.674,0.64,India,3287590.0,2020-09-02,,,,,,2020-09-02,35,Sep,Wednesday,246,20200902,True,,0.0027315297262624,0.0,,,4.0,India,BRICS,535049.0,6884.0,True
2865,3071,IND,India,2020-09-09,4370128.0,73890.0,81.02,1380004385,6426.674,0.64,India,3287590.0,2020-09-09,,,,,,2020-09-09,36,Sep,Wednesday,253,20200909,True,,0.003166749357829,0.0,,,4.0,India,BRICS,600605.0,7557.0,True
2866,3072,IND,India,2020-09-16,5020359.0,82066.0,81.02,1380004385,6426.674,0.64,India,3287590.0,2020-09-16,,,,,,2020-09-16,37,Sep,Wednesday,260,20200916,True,,0.0036379297446942,0.0,,,4.0,India,BRICS,650231.0,8176.0,True
2867,3073,IND,India,2020-09-23,5646010.0,90020.0,75.46,1380004385,6426.674,0.64,India,3287590.0,2020-09-23,,,,,,2020-09-23,38,Sep,Wednesday,267,20200923,True,,0.0040912985939533,0.0,,,4.0,India,BRICS,625651.0,7954.0,True
2868,3074,IND,India,2020-09-30,6225763.0,97497.0,73.61,1380004385,6426.674,0.64,India,3287590.0,2020-09-30,,,,,,2020-09-30,39,Sep,Wednesday,274,20200930,True,,0.0045114081286053,0.0,,,4.0,India,BRICS,579753.0,7477.0,True
2883,3092,IDN,Indonesia,2020-04-15,4839.0,459.0,71.76,273523621,11188.744,0.694,Indonesia,1919440.0,2020-04-15,,,,,,2020-04-15,15,Apr,Wednesday,106,20200415,True,,1.7691342277162966e-05,0.1,,,4.0,,All_Others,2101.0,238.0,True
2884,3093,IDN,Indonesia,2020-04-22,7135.0,616.0,71.76,273523621,11188.744,0.694,Indonesia,1919440.0,2020-04-22,,,,,,2020-04-22,16,Apr,Wednesday,113,20200422,True,,2.608549848058644e-05,0.1,,,4.0,,All_Others,2296.0,157.0,True
2885,3094,IDN,Indonesia,2020-04-29,9511.0,773.0,80.09,273523621,11188.744,0.694,Indonesia,1919440.0,2020-04-29,,,,,,2020-04-29,17,Apr,Wednesday,120,20200429,True,,3.477213399423372e-05,0.1,,,4.0,,All_Others,2376.0,157.0,True
2886,3095,IDN,Indonesia,2020-05-06,12071.0,872.0,74.54,273523621,11188.744,0.694,Indonesia,1919440.0,2020-05-06,,,,,,2020-05-06,18,May,Wednesday,127,20200506,True,,4.4131471921395775e-05,0.1,,,4.0,,All_Others,2560.0,99.0,True
2887,3096,IDN,Indonesia,2020-05-13,14749.0,1007.0,74.54,273523621,11188.744,0.694,Indonesia,1919440.0,2020-05-13,,,,,,2020-05-13,19,May,Wednesday,134,20200513,True,,5.392221683113796e-05,0.1,,,4.0,,All_Others,2678.0,135.0,True
2888,3097,IDN,Indonesia,2020-05-20,18496.0,1221.0,71.76,273523621,11188.744,0.694,Indonesia,1919440.0,2020-05-20,,,,,,2020-05-20,20,May,Wednesday,141,20200520,True,,6.762121652374585e-05,0.1,,,4.0,,All_Others,3747.0,214.0,True
2889,3098,IDN,Indonesia,2020-05-27,23165.0,1418.0,71.76,273523621,11188.744,0.694,Indonesia,1919440.0,2020-05-27,,,,,,2020-05-27,21,May,Wednesday,148,20200527,True,,8.469104026668322e-05,0.1,,,4.0,,All_Others,4669.0,197.0,True
2890,3099,IDN,Indonesia,2020-06-03,27549.0,1663.0,71.76,273523621,11188.744,0.694,Indonesia,1919440.0,2020-06-03,,,,,,2020-06-03,22,Jun,Wednesday,155,20200603,True,,0.0001007189064669,0.1,,,4.0,,All_Others,4384.0,245.0,True
2957,3172,IRQ,Iraq,2020-03-18,154.0,11.0,89.81,40222503,15663.986,0.685,Iraq,437072.0,2020-03-18,,,,,,2020-03-18,11,Mar,Wednesday,78,20200318,True,,3.828702554885757e-06,0.1,,,4.0,,All_Others,93.0,5.0,True
2958,3173,IRQ,Iraq,2020-03-25,316.0,27.0,94.44,40222503,15663.986,0.685,Iraq,437072.0,2020-03-25,,,,,,2020-03-25,12,Mar,Wednesday,85,20200325,True,,7.856298748986357e-06,0.1,,,5.0,,All_Others,162.0,16.0,True
2959,3174,IRQ,Iraq,2020-04-01,694.0,50.0,96.3,40222503,15663.986,0.685,Iraq,437072.0,2020-04-01,,,,,,2020-04-01,13,Apr,Wednesday,92,20200401,True,,1.725402320188776e-05,0.1,,,5.0,,All_Others,378.0,23.0,True
2960,3175,IRQ,Iraq,2020-04-08,1031.0,64.0,96.3,40222503,15663.986,0.685,Iraq,437072.0,2020-04-08,,,,,,2020-04-08,14,Apr,Wednesday,99,20200408,True,,2.5632417753813084e-05,0.1,,,5.0,,All_Others,337.0,14.0,True
2961,3176,IRQ,Iraq,2020-04-15,1400.0,78.0,96.3,40222503,15663.986,0.685,Iraq,437072.0,2020-04-15,,,,,,2020-04-15,15,Apr,Wednesday,106,20200415,True,,3.480638686259778e-05,0.1,,,5.0,,All_Others,369.0,14.0,True
2962,3177,IRQ,Iraq,2020-04-22,1602.0,83.0,85.19,40222503,15663.986,0.685,Iraq,437072.0,2020-04-22,,,,,,2020-04-22,16,Apr,Wednesday,113,20200422,True,,3.982845125277261e-05,0.1,,,4.0,,All_Others,202.0,5.0,True
2963,3178,IRQ,Iraq,2020-04-29,1847.0,88.0,85.19,40222503,15663.986,0.685,Iraq,437072.0,2020-04-29,,,,,,2020-04-29,17,Apr,Wednesday,120,20200429,True,,4.591956895372722e-05,0.0,,,4.0,,All_Others,245.0,5.0,True
2964,3179,IRQ,Iraq,2020-05-06,2431.0,102.0,85.19,40222503,15663.986,0.685,Iraq,437072.0,2020-05-06,,,,,,2020-05-06,18,May,Wednesday,127,20200506,True,,6.043880461641087e-05,0.0,,,4.0,,All_Others,584.0,14.0,True
2965,3180,IRQ,Iraq,2020-05-13,2913.0,112.0,82.41,40222503,15663.986,0.685,Iraq,437072.0,2020-05-13,,,,,,2020-05-13,19,May,Wednesday,134,20200513,True,,7.242214637910525e-05,0.0,,,4.0,,All_Others,482.0,10.0,True
2966,3181,IRQ,Iraq,2020-05-20,3611.0,131.0,82.41,40222503,15663.986,0.685,Iraq,437072.0,2020-05-20,,,,,,2020-05-20,20,May,Wednesday,141,20200520,True,,8.977561640060043e-05,0.0,,,4.0,,All_Others,698.0,19.0,True
2967,3182,IRQ,Iraq,2020-05-27,4848.0,169.0,92.59,40222503,15663.986,0.685,Iraq,437072.0,2020-05-27,,,,,,2020-05-27,21,May,Wednesday,148,20200527,True,,0.0001205295453641,0.0,,,5.0,,All_Others,1237.0,38.0,True
2968,3183,IRQ,Iraq,2020-06-03,7387.0,235.0,92.59,40222503,15663.986,0.685,Iraq,437072.0,2020-06-03,,,,,,2020-06-03,22,Jun,Wednesday,155,20200603,True,,0.00018365341411,0.0,,,5.0,,All_Others,2539.0,66.0,True
2969,3184,IRQ,Iraq,2020-06-10,14268.0,392.0,92.59,40222503,15663.986,0.685,Iraq,437072.0,2020-06-10,,,,,,2020-06-10,23,Jun,Wednesday,162,20200610,True,,0.0003547268055396,0.0,,,5.0,,All_Others,6881.0,157.0,True
2970,3185,IRQ,Iraq,2020-06-17,22700.0,712.0,92.59,40222503,15663.986,0.685,Iraq,437072.0,2020-06-17,,,,,,2020-06-17,24,Jun,Wednesday,169,20200617,True,,0.0005643607012721,0.0,,,5.0,,All_Others,8432.0,320.0,True
2971,3186,IRQ,Iraq,2020-06-24,34502.0,1251.0,92.59,40222503,15663.986,0.685,Iraq,437072.0,2020-06-24,,,,,,2020-06-24,25,Jun,Wednesday,176,20200624,True,,0.0008577785425238,0.0,,,5.0,,All_Others,11802.0,539.0,True
2972,3187,IRQ,Iraq,2020-07-01,49109.0,1943.0,92.59,40222503,15663.986,0.685,Iraq,437072.0,2020-07-01,,,,,,2020-07-01,26,Jul,Wednesday,183,20200701,True,,0.0012209334660252,0.0,,,5.0,,All_Others,14607.0,692.0,True
2973,3188,IRQ,Iraq,2020-07-08,64701.0,2685.0,92.59,40222503,15663.986,0.685,Iraq,437072.0,2020-07-08,,,,,,2020-07-08,27,Jul,Wednesday,190,20200708,True,,0.0016085771688549,0.0,,,5.0,,All_Others,15592.0,742.0,True
2974,3189,IRQ,Iraq,2020-07-15,81757.0,3345.0,92.59,40222503,15663.986,0.685,Iraq,437072.0,2020-07-15,,,,,,2020-07-15,28,Jul,Wednesday,197,20200715,True,,0.002032618407661,0.0,,,5.0,,All_Others,17056.0,660.0,True
2975,3190,IRQ,Iraq,2020-07-22,97159.0,3950.0,92.59,40222503,15663.986,0.685,Iraq,437072.0,2020-07-22,,,,,,2020-07-22,29,Jul,Wednesday,204,20200722,True,,0.0024155383865593,0.0,,,5.0,,All_Others,15402.0,605.0,True
2976,3191,IRQ,Iraq,2020-07-29,115332.0,4535.0,92.59,40222503,15663.986,0.685,Iraq,437072.0,2020-07-29,,,,,,2020-07-29,30,Jul,Wednesday,211,20200729,True,,0.0028673501497408,0.0,,,5.0,,All_Others,18173.0,585.0,True
2977,3192,IRQ,Iraq,2020-08-05,134722.0,5017.0,92.59,40222503,15663.986,0.685,Iraq,437072.0,2020-08-05,,,,,,2020-08-05,31,Aug,Wednesday,218,20200805,True,,0.0033494186077877,0.0,,,5.0,,All_Others,19390.0,482.0,True
2978,3193,IRQ,Iraq,2020-08-12,156995.0,5531.0,92.59,40222503,15663.986,0.685,Iraq,437072.0,2020-08-12,,,,,,2020-08-12,32,Aug,Wednesday,225,20200812,True,,0.0039031633610668,0.0,,,5.0,,All_Others,22273.0,514.0,True
2979,3194,IRQ,Iraq,2020-08-19,184709.0,6036.0,92.59,40222503,15663.986,0.685,Iraq,437072.0,2020-08-19,,,,,,2020-08-19,33,Aug,Wednesday,232,20200819,True,,0.0045921806507168,0.0,,,5.0,,All_Others,27714.0,505.0,True
2980,3195,IRQ,Iraq,2020-08-26,211947.0,6596.0,92.59,40222503,15663.986,0.685,Iraq,437072.0,2020-08-26,,,,,,2020-08-26,34,Aug,Wednesday,239,20200826,True,,0.0052693637688335,0.0,,,5.0,,All_Others,27238.0,560.0,True
2981,3196,IRQ,Iraq,2020-09-02,238338.0,7123.0,84.26,40222503,15663.986,0.685,Iraq,437072.0,2020-09-02,,,,,,2020-09-02,35,Sep,Wednesday,246,20200902,True,,0.0059254890228984,0.0,,,4.0,,All_Others,26391.0,527.0,True
2982,3197,IRQ,Iraq,2020-09-09,269578.0,7657.0,78.7,40222503,15663.986,0.685,Iraq,437072.0,2020-09-09,,,,,,2020-09-09,36,Sep,Wednesday,253,20200909,True,,0.0067021686840324,0.0,,,4.0,,All_Others,31240.0,534.0,True
2983,3198,IRQ,Iraq,2020-09-16,298702.0,8166.0,73.15,40222503,15663.986,0.685,Iraq,437072.0,2020-09-16,,,,,,2020-09-16,37,Sep,Wednesday,260,20200916,True,,0.007426240977594,0.0,,,4.0,,All_Others,29124.0,509.0,True
2984,3199,IRQ,Iraq,2020-09-23,327580.0,8682.0,73.15,40222503,15663.986,0.685,Iraq,437072.0,2020-09-23,,,,,,2020-09-23,38,Sep,Wednesday,267,20200923,True,,0.0081441972917498,0.0,,,4.0,,All_Others,28878.0,516.0,True
2985,3200,IRQ,Iraq,2020-09-30,358290.0,9122.0,73.15,40222503,15663.986,0.685,Iraq,437072.0,2020-09-30,,,,,,2020-09-30,39,Sep,Wednesday,274,20200930,True,,0.0089077002492858,0.0,,,4.0,,All_Others,30710.0,440.0,True
2998,3216,IRL,Ireland,2020-04-01,3235.0,71.0,85.19,4937796,67335.293,0.938,Ireland,70280.0,2020-04-01,2020-04-01,Ireland,Member,70273.0,66.0,2020-04-01,13,Apr,Wednesday,92,20200401,True,0.0460347501885503,0.000655150597554,0.0,70273.0,70.26590582442759,4.0,Ireland,EU,1906.0,64.0,True
2999,3217,IRL,Ireland,2020-04-08,5709.0,210.0,90.74,4937796,67335.293,0.938,Ireland,70280.0,2020-04-08,2020-04-08,Ireland,Member,70273.0,66.0,2020-04-08,14,Apr,Wednesday,99,20200408,True,0.0812403056650491,0.0011561838520667,0.0,70273.0,70.26590582442759,5.0,Ireland,EU,2474.0,139.0,True
3000,3218,IRL,Ireland,2020-04-15,11479.0,406.0,90.74,4937796,67335.293,0.938,Ireland,70280.0,2020-04-15,2020-04-15,Ireland,Member,70273.0,66.0,2020-04-15,15,Apr,Wednesday,106,20200415,True,0.1633486545330354,0.0023247213939174,0.0,70273.0,70.26590582442759,5.0,Ireland,EU,5770.0,196.0,True
3001,3219,IRL,Ireland,2020-04-22,16040.0,730.0,90.74,4937796,67335.293,0.938,Ireland,70280.0,2020-04-22,2020-04-22,Ireland,Member,70273.0,66.0,2020-04-22,16,Apr,Wednesday,113,20200422,True,0.2282526717231369,0.003248412854642,0.0,70273.0,70.26590582442759,5.0,Ireland,EU,4561.0,324.0,True
3002,3220,IRL,Ireland,2020-04-29,19877.0,1159.0,90.74,4937796,67335.293,0.938,Ireland,70280.0,2020-04-29,2020-04-29,Ireland,Member,70273.0,66.0,2020-04-29,17,Apr,Wednesday,120,20200429,True,0.2828540122095257,0.0040254801939974,0.1,70273.0,70.26590582442759,5.0,Ireland,EU,3837.0,429.0,True
3003,3221,IRL,Ireland,2020-05-06,21983.0,1339.0,90.74,4937796,67335.293,0.938,Ireland,70280.0,2020-05-06,2020-05-06,Ireland,Member,70273.0,66.0,2020-05-06,18,May,Wednesday,127,20200506,True,0.3128228480355186,0.0044519862707977,0.1,70273.0,70.26590582442759,5.0,Ireland,EU,2106.0,180.0,True
3004,3222,IRL,Ireland,2020-05-13,23242.0,1488.0,90.74,4937796,67335.293,0.938,Ireland,70280.0,2020-05-13,2020-05-13,Ireland,Member,70273.0,66.0,2020-05-13,19,May,Wednesday,134,20200513,True,0.330738690535483,0.0047069583271564,0.1,70273.0,70.26590582442759,5.0,Ireland,EU,1259.0,149.0,True
3005,3223,IRL,Ireland,2020-05-20,24251.0,1561.0,83.33,4937796,67335.293,0.938,Ireland,70280.0,2020-05-20,2020-05-20,Ireland,Member,70273.0,66.0,2020-05-20,20,May,Wednesday,141,20200520,True,0.3450969789250494,0.0049113005073518,0.1,70273.0,70.26590582442759,4.0,Ireland,EU,1009.0,73.0,True
3006,3224,IRL,Ireland,2020-05-27,24735.0,1615.0,83.33,4937796,67335.293,0.938,Ireland,70280.0,2020-05-27,2020-05-27,Ireland,Member,70273.0,66.0,2020-05-27,21,May,Wednesday,148,20200527,True,0.35198440368278,0.0050093199476041,0.1,70273.0,70.26590582442759,4.0,Ireland,EU,484.0,54.0,True
3007,3225,IRL,Ireland,2020-06-03,25066.0,1658.0,83.33,4937796,67335.293,0.938,Ireland,70280.0,2020-06-03,2020-06-03,Ireland,Member,70273.0,66.0,2020-06-03,22,Jun,Wednesday,155,20200603,True,0.356694605324947,0.0050763539036444,0.1,70273.0,70.26590582442759,4.0,Ireland,EU,331.0,43.0,True
3008,3226,IRL,Ireland,2020-06-10,25215.0,1691.0,72.22,4937796,67335.293,0.938,Ireland,70280.0,2020-06-10,2020-06-10,Ireland,Member,70273.0,66.0,2020-06-10,23,Jun,Wednesday,162,20200610,True,0.3588149075747442,0.0051065293098378,0.1,70273.0,70.26590582442759,4.0,Ireland,EU,149.0,33.0,True
3009,3227,IRL,Ireland,2020-06-17,25334.0,1709.0,72.22,4937796,67335.293,0.938,Ireland,70280.0,2020-06-17,2020-06-17,Ireland,Member,70273.0,66.0,2020-06-17,24,Jun,Wednesday,169,20200617,True,0.3605083033312937,0.0051306291308915,0.1,70273.0,70.26590582442759,4.0,Ireland,EU,119.0,18.0,True
3010,3228,IRL,Ireland,2020-06-24,25391.0,1720.0,72.22,4937796,67335.293,0.938,Ireland,70280.0,2020-06-24,2020-06-24,Ireland,Member,70273.0,66.0,2020-06-24,25,Jun,Wednesday,176,20200624,True,0.3613194256684644,0.0051421727426568,0.1,70273.0,70.26590582442759,4.0,Ireland,EU,57.0,11.0,True
3018,3236,IRL,Ireland,2020-08-19,27499.0,1775.0,70.83,4937796,67335.293,0.938,Ireland,70280.0,2020-08-19,2020-08-19,Ireland,Member,70273.0,66.0,2020-08-19,33,Aug,Wednesday,232,20200819,True,0.3913167219273405,0.0055690838584664,0.1,70273.0,70.26590582442759,4.0,Ireland,EU,698.0,2.0,True
3019,3237,IRL,Ireland,2020-08-26,28201.0,1777.0,70.83,4937796,67335.293,0.938,Ireland,70280.0,2020-08-26,2020-08-26,Ireland,Member,70273.0,66.0,2020-08-26,34,Aug,Wednesday,239,20200826,True,0.4013063338693381,0.0057112525507331,0.1,70273.0,70.26590582442759,4.0,Ireland,EU,702.0,2.0,True
3020,3238,IRL,Ireland,2020-09-02,29025.0,1777.0,70.83,4937796,67335.293,0.938,Ireland,70280.0,2020-09-02,2020-09-02,Ireland,Member,70273.0,66.0,2020-09-02,35,Sep,Wednesday,246,20200902,True,0.41303203221721,0.0058781286225676,0.1,70273.0,70.26590582442759,4.0,Ireland,EU,824.0,0.0,True
3021,3239,IRL,Ireland,2020-09-09,30080.0,1778.0,70.83,4937796,67335.293,0.938,Ireland,70280.0,2020-09-09,2020-09-09,Ireland,Member,70273.0,66.0,2020-09-09,36,Sep,Wednesday,253,20200909,True,0.4280449105630897,0.006091786699977,0.1,70273.0,70.26590582442759,4.0,Ireland,EU,1055.0,1.0,True
3022,3240,IRL,Ireland,2020-09-16,31549.0,1787.0,70.83,4937796,67335.293,0.938,Ireland,70280.0,2020-09-16,2020-09-16,Ireland,Member,70273.0,66.0,2020-09-16,37,Sep,Wednesday,260,20200916,True,0.4489490985157884,0.006389287852313,0.1,70273.0,70.26590582442759,4.0,Ireland,EU,1469.0,9.0,True
3063,3286,ISR,Israel,2020-03-18,427.0,0.0,77.78,8655541,33132.32,0.903,Israel,20770.0,2020-03-18,,,,,,2020-03-18,11,Mar,Wednesday,78,20200318,True,,4.933256049506322e-05,0.0,,,4.0,,All_Others,357.0,0.0,True
3064,3287,ISR,Israel,2020-03-25,1930.0,3.0,81.48,8655541,33132.32,0.903,Israel,20770.0,2020-03-25,,,,,,2020-03-25,12,Mar,Wednesday,85,20200325,True,,0.0002229785521205,0.0,,,4.0,,All_Others,1503.0,3.0,True
3065,3288,ISR,Israel,2020-04-01,4916.0,20.0,85.19,8655541,33132.32,0.903,Israel,20770.0,2020-04-01,,,,,,2020-04-01,13,Apr,Wednesday,92,20200401,True,,0.0005679598768003,0.0,,,4.0,,All_Others,2986.0,17.0,True
3066,3289,ISR,Israel,2020-04-08,9248.0,65.0,94.44,8655541,33132.32,0.903,Israel,20770.0,2020-04-08,,,,,,2020-04-08,14,Apr,Wednesday,99,20200408,True,,0.0010684485233216,0.0,,,5.0,,All_Others,4332.0,45.0,True
3067,3290,ISR,Israel,2020-04-15,12046.0,123.0,94.44,8655541,33132.32,0.903,Israel,20770.0,2020-04-15,,,,,,2020-04-15,15,Apr,Wednesday,106,20200415,True,,0.0013917096574321,0.0,,,5.0,,All_Others,2798.0,58.0,True
3068,3291,ISR,Israel,2020-04-22,13942.0,184.0,87.96,8655541,33132.32,0.903,Israel,20770.0,2020-04-22,,,,,,2020-04-22,16,Apr,Wednesday,113,20200422,True,,0.0016107600899816,0.0,,,4.0,,All_Others,1896.0,61.0,True
